userId,movieId,rating
kendy,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
jackie0420,L'or233al Paris Elvive Extraordinary Clay Rebalancing Conditioner - 12.6 Fl Oz,4
hilda113,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
meli23melo,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
donna,Diet Canada Dry Ginger Ale - 12pk/12 Fl Oz Cans,5
kim22,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
nvavinings,Nexxus Exxtra Gel Style Creation Sculptor,1
unicorn351,Clorox Disinfecting Bathroom Cleaner,5
k8schwartz,L'or233al Paris Elvive Extraordinary Clay Rebalancing Conditioner - 12.6 Fl Oz,3
mawer321,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,4
nerdygirl,The Resident Evil Collection 5 Discs (blu-Ray),5
unnamed,Mike Dave Need Wedding Dates (dvd + Digital),2
suzanne,Clorox Disinfecting Bathroom Cleaner,5
babs,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
preschoolteacha,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
kate83,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,4
drvnsnow,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,4
andi,Red (special Edition) (dvdvideo),5
karen1,"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",5
katygirl79,Clorox Disinfecting Bathroom Cleaner,5
meme,My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),5
richy,Mike Dave Need Wedding Dates (dvd + Digital),4
jenn35,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
ocdealmama,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
mack,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,4
laura,Windex Original Glass Cleaner Refill 67.6oz (2 Liter),1
kyla416,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
byamazon customer,"Aveeno Baby Continuous Protection Lotion Sunscreen with Broad Spectrum SPF 55, 4oz",5
mts1,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
jason,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5
bobby,The Resident Evil Collection 5 Discs (blu-Ray),5
coupons2get,Clorox Disinfecting Bathroom Cleaner,4
jewels,Windex Original Glass Cleaner Refill 67.6oz (2 Liter),4
cj,Windex Original Glass Cleaner Refill 67.6oz (2 Liter),5
zmom,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,4
swimmer2005,Planes: Fire Rescue (2 Discs) (includes Digital Copy) (blu-Ray/dvd),4
fsheehan1104,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
slim,Planes: Fire Rescue (2 Discs) (includes Digital Copy) (blu-Ray/dvd),3
sammi,Clorox Disinfecting Bathroom Cleaner,5
marcus,Mike Dave Need Wedding Dates (dvd + Digital),4
katielynn10,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
by...,"Lundberg Wehani Rice, 25lb",5
milka,L'or233al Paris Elvive Extraordinary Clay Rebalancing Conditioner - 12.6 Fl Oz,4
heather4,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
kkltnbrn,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
beverly,"Burt's Bees Lip Shimmer, Raisin",5
bykindle customer,"Lundberg Wehani Rice, 25lb",5
jennnnnnnnn,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
happy,"Hormel Chili, No Beans",4
melissaw,Clorox Disinfecting Bathroom Cleaner,5
mudcat75979,The Resident Evil Collection 5 Discs (blu-Ray),4
patriot,Planes: Fire Rescue (2 Discs) (includes Digital Copy) (blu-Ray/dvd),5
movieguru,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5
charvey,L'or233al Paris Elvive Extraordinary Clay Rebalancing Conditioner - 12.6 Fl Oz,4
maggie71,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
tiffy,Clorox Disinfecting Bathroom Cleaner,5
linny,Clorox Disinfecting Bathroom Cleaner,5
none,Kind Dark Chocolate Chunk Gluten Free Granola Bars - 5 Count,3
nanc,There's Something About Mary (dvd),5
ctkc,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5
curlygirl12345,Nexxus Exxtra Gel Style Creation Sculptor,1
mshoe,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
larry,"Vicks Vaporub, Regular, 3.53oz",5
jerry,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,2
wowwie,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
cannon,Nexxus Exxtra Gel Style Creation Sculptor,5
betty,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5
robin47,Clorox Disinfecting Bathroom Cleaner,5
granny,Planes: Fire Rescue (2 Discs) (includes Digital Copy) (blu-Ray/dvd),5
nikki,Clorox Disinfecting Bathroom Cleaner,5
kaitc,L'or233al Paris Elvive Extraordinary Clay Rebalancing Conditioner - 12.6 Fl Oz,4
chey,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5
mzlezz924,Vaseline Intensive Care Lip Therapy Cocoa Butter,5
josh,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5
jcole,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
nikki,Mike Dave Need Wedding Dates (dvd + Digital),5
david,My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),4
linny,L'oreal Paris Advanced Hairstyle TXT IT Hyper-Fix Putty,5
cleaingfreak,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
robin,"Caress Moisturizing Body Bar Natural Silk, 4.75oz",5
alexis,Chips Ahoy! Original Chocolate Chip - Cookies - Family Size 18.2oz,5
couponingdad,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
jmontoya123,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,4
danielle,"Aussie Aussome Volume Shampoo, 13.5 Oz",1
missy,Mike Dave Need Wedding Dates (dvd + Digital),5
sandy,Chex Muddy Buddies Brownie Supreme Snack Mix,5
goodxgrief,L'or233al Paris Elvive Extraordinary Clay Rebalancing Conditioner - 12.6 Fl Oz,4
hisnhermom1,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,4
meghan84,Vaseline Intensive Care Lip Therapy Cocoa Butter,4
mbonneau11,L'or233al Paris Elvive Extraordinary Clay Rebalancing Conditioner - 12.6 Fl Oz,4
ashley000,Clorox Disinfecting Bathroom Cleaner,4
agmt,Olay Regenerist Deep Hydration Regenerating Cream,5
aimee,My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),5
michelle,My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),4
jilly,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,5
jules,Planes: Fire Rescue (2 Discs) (includes Digital Copy) (blu-Ray/dvd),5
lolap,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,4
thaot03,Clorox Disinfecting Bathroom Cleaner,5
justcallmefrizznow,Nexxus Exxtra Gel Style Creation Sculptor,1
yummy,Chester's Cheese Flavored Puffcorn Snacks,5
missingversastyler,Nexxus Exxtra Gel Style Creation Sculptor,1
my3sons03,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
ally,My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),5
jenz,Vaseline Intensive Care Lip Therapy Cocoa Butter,5
ajune,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
donna,Planes: Fire Rescue (2 Discs) (includes Digital Copy) (blu-Ray/dvd),5
bkeys1965,Clorox Disinfecting Bathroom Cleaner,5
vivi37,Clorox Disinfecting Bathroom Cleaner,5
krys5576,L'or233al Paris Elvive Extraordinary Clay Rebalancing Conditioner - 12.6 Fl Oz,4
reitzfamily,Nexxus Exxtra Gel Style Creation Sculptor,1
yellow,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,4
mary,My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),5
zippy,Jason Aldean - They Don't Know,4
tony1,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,3
cgranados,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
helen,Nexxus Exxtra Gel Style Creation Sculptor,1
becky227,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
shelle,Vaseline Intensive Care Lip Therapy Cocoa Butter,4
xavier,"Pleasant Hearth 1,800 sq ft Wood Burning Stove with Blower, Medium, LWS-127201",5
byamazon customer,"Aveeno Baby Continuous Protection Lotion Sunscreen with Broad Spectrum SPF 55, 4oz",1
jess,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,4
henry,Nexxus Exxtra Gel Style Creation Sculptor,1
spunky,Sopranos:Season 6 Part 1 (blu-Ray),4
celeste,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
islandnatural,L'or233al Paris Elvive Extraordinary Clay Rebalancing Conditioner - 12.6 Fl Oz,3
joey,The Resident Evil Collection 5 Discs (blu-Ray),5
joanne,"Hormel Chili, No Beans",5
cleo,Clorox Disinfecting Bathroom Cleaner,4
brenda,Planes: Fire Rescue (2 Discs) (includes Digital Copy) (blu-Ray/dvd),5
scott,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,4
bigred1,Clorox Disinfecting Bathroom Cleaner,5
msue,Nexxus Exxtra Gel Style Creation Sculptor,1
palmettogirl,Clorox Disinfecting Bathroom Cleaner,5
meldawn42,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
emc2,Olay Regenerist Deep Hydration Regenerating Cream,5
jeff,Planes: Fire Rescue (2 Discs) (includes Digital Copy) (blu-Ray/dvd),5
moviewatcher,Planes: Fire Rescue (2 Discs) (includes Digital Copy) (blu-Ray/dvd),5
littletitan,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
jen,Head & Shoulders Classic Clean Conditioner,3
steve,Mike Dave Need Wedding Dates (dvd + Digital),3
bobby,Cars Toon: Mater's Tall Tales,5
anabanana2112,Vaseline Intensive Care Lip Therapy Cocoa Butter,5
raindq,Head & Shoulders Dandruff Shampoo Ocean Lift 2 In 1,5
sous,Clorox Disinfecting Bathroom Cleaner,4
aaron,Mike Dave Need Wedding Dates (dvd + Digital),5
joseph,Red (special Edition) (dvdvideo),5
hezcal,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,4
lisah,Clorox Disinfecting Bathroom Cleaner,5
izzy,Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,3
leannal,L'or233al Paris Elvive Extraordinary Clay Rebalancing Conditioner - 12.6 Fl Oz,4
mr301,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,3
jessicaa,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
rana,"Burt's Bees Lip Shimmer, Raisin",5
dvdfan,My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),5
lisa b,Nexxus Exxtra Gel Style Creation Sculptor,1
tink,Clorox Disinfecting Bathroom Cleaner,5
krakenk,L'or233al Paris Elvive Extraordinary Clay Rebalancing Conditioner - 12.6 Fl Oz,3
mandy12698,Clorox Disinfecting Bathroom Cleaner,5
tfdc73,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
janice,Diet Canada Dry Ginger Ale - 12pk/12 Fl Oz Cans,5
mary,"Aussie Aussome Volume Shampoo, 13.5 Oz",5
nitmom,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
loyalcustomerchicago,Clorox Disinfecting Bathroom Cleaner,1
paul,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,3
moviefan,My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),5
jack12720,Clorox Disinfecting Bathroom Cleaner,5
lauren,Clear Scalp & Hair Therapy Total Care Nourishing Shampoo,5
kel72,Clorox Disinfecting Bathroom Cleaner,5
ppark,Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,5
bonbon,Clorox Disinfecting Bathroom Cleaner,5
chellington,Vaseline Intensive Care Lip Therapy Cocoa Butter,5
scan,Chester's Cheese Flavored Puffcorn Snacks,5
dniemann,L'or233al Paris Elvive Extraordinary Clay Rebalancing Conditioner - 12.6 Fl Oz,4
sheri0926,Clorox Disinfecting Bathroom Cleaner,5
jjh852,Clorox Disinfecting Bathroom Cleaner,5
amber,Vaseline Intensive Care Lip Therapy Cocoa Butter,5
tami,"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",4
jimmy,Godzilla 3d Includes Digital Copy Ultraviolet 3d/2d Blu-Ray/dvd,1
rachaeleidson,L'or233al Paris Elvive Extraordinary Clay Rebalancing Conditioner - 12.6 Fl Oz,2
nessa,Planes: Fire Rescue (2 Discs) (includes Digital Copy) (blu-Ray/dvd),5
